114317	[{"caption":"a baseball player sliding into a base during a game."}]
514147	[{"caption":"a baseball player swinging a bat at a ball."}]
449114	[{"caption":"a man swinging a tennis racquet on a tennis court."}]
447087	[{"caption":"a table topped with vases filled with flowers."}]
436426	[{"caption":"a cell phone sitting on top of a table."}]
209935	[{"caption":"a red and white clock tower next to a body of water."}]
559550	[{"caption":"a little girl sitting in a high chair at a table."}]
377730	[{"caption":"a group of people sitting around a table."}]
257187	[{"caption":"two women holding up a bottle of wine."}]
154931	[{"caption":"a woman sitting at a table with plates of food."}]
276127	[{"caption":"a white table topped with lots of food."}]
